,id,name,price,price_ca,price_uk,price_au,discount,year_published,min_players,max_players,min_playtime,max_playtime,min_age,comment_count,num_user_ratings,average_user_rating,average_learning_complexity,average_strategy_complexity,visits,plays,listing_clicks,is_historical_low,players,playtime,name_lower,index
3,aG2cxyL22J,Sugar Heist,13.97,0.00,0.00,0.00,0.30,2020.0,2.0,6.0,45.0,60.0,,0,0,0.0,0.0,0.0,162,0,0,False,2-6,45-60,sugar heist,
4,9lYxh8p0HG,Capone: The Business of Prohibition,0.00,0.00,0.00,139.99,0.00,,,,,,,0,0,0.0,0.0,0.0,162,1,0,False,,,capone: the business of prohibition,
5,1VVzohhNzR,M20 Technocracy Reloaded,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,161,0,0,False,,,m20 technocracy reloaded,
6,P0ELkmNfci,Aventuria: Inn of the Black Boar,49.95,0.00,0.00,0.00,0.00,2019.0,1.0,4.0,45.0,180.0,14.0,0,0,0.0,0.0,0.0,161,0,0,False,1-4,45-180,aventuria: inn of the black boar,
7,xyg7eJQJ3n,CITIZEN,0.00,0.00,0.00,0.00,0.00,2019.0,2.0,4.0,60.0,60.0,13.0,0,0,0.0,0.0,0.0,161,0,0,False,2-4,60,citizen,
8,UcsXy5tIVf,HÜNE Spieltische - Boardgame tables for every day,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,161,0,0,False,,,hüne spieltische - boardgame tables for every day,
11,uhIbCQwttq,Masters of the Night,27.97,33.27,31.99,59.95,0.30,2020.0,1.0,5.0,60.0,120.0,13.0,0,1,3.5,0.0,0.0,160,14,0,False,1-5,60-120,masters of the night,
12,slbS7tjyuN,Primeval Forest: 3D Printed Trees for Miniature Wargaming,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,160,0,0,False,,,primeval forest: 3d printed trees for miniature wargaming,
13,I7vFNPjvwa,Psychological Warfare,14.99,0.00,0.00,0.00,0.25,2014.0,2.0,4.0,30.0,30.0,12.0,0,3,2.6666666666666665,0.0,0.0,160,37,0,True,2-4,30,psychological warfare,
14,RJWJZcGyrL,Dungeons and Dragons Mystery Box,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,160,0,0,False,,,dungeons and dragons mystery box,
15,4sAmGPxmwV,DICE MACABRE,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,160,0,0,False,,,dice macabre,
17,pIlKQOgyNf,PrimEVO,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,159,0,0,False,,,primevo,
19,F9cE5B0Ylu,Cthulhu Wars: the Daemon Sultan,48.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,158,0,0,False,,,cthulhu wars: the daemon sultan,
20,grsySCfEFs,Frutticola,0.00,97.95,0.00,0.00,0.00,2020.0,2.0,5.0,45.0,60.0,10.0,0,1,3.9,0.0,0.0,158,6,0,False,2-5,45-60,frutticola,
21,dgeBYouyyT,"Beak, Feather, & Bone: A Map-Labeling RPG",0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,158,0,0,False,,,"beak, feather, & bone: a map-labeling rpg",
22,pScwt2HwBC,Meeple Circus Giant,0.00,249.95,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,158,0,0,False,,,meeple circus giant,
23,SZuX5qDlPB,Red Bean: Dragon Slayer,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,158,0,0,False,,,red bean: dragon slayer,
24,gEFTrUGpQd,"""Yura Yura Penguin"" Made in Japan | ゆらゆらペンギン",0.00,0.00,0.00,49.95,0.00,,,,,,,0,0,0.0,0.0,0.0,158,0,0,False,,,"""yura yura penguin"" made in japan | ゆらゆらペンギン",
25,vz95iV3jci,Random Fun Generator,13.97,19.26,0.00,43.00,0.00,,,,,,,0,0,0.0,0.0,0.0,158,0,0,False,,,random fun generator,
26,ilLXN3ovPd,Guilty Until Proven Innocent: Choose Your Crime!,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,157,0,0,False,,,guilty until proven innocent: choose your crime!,
27,tO8JwkFhMH,Hideous Abomination,0.00,0.00,28.79,0.00,0.00,2020.0,2.0,5.0,10.0,30.0,8.0,0,0,0.0,0.0,0.0,157,0,0,False,2-5,10-30,hideous abomination,
28,4384tHjCIF,FATAL FANTASY Casualty Miniatures for Tabletop wargaming.,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,157,0,0,False,,,fatal fantasy casualty miniatures for tabletop wargaming.,
29,SOK2URLdp7,Galder's Gazetteer: A 5e Expansion,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,157,0,0,False,,,galder's gazetteer: a 5e expansion,
30,UG5tEFMlPY,Dragonvault,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,157,0,0,False,,,dragonvault,
31,6lY7xR202b,Pit Fighter! Blood on the Sands - A fully 3D printable game!,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,157,0,0,False,,,pit fighter! blood on the sands - a fully 3d printable game!,
32,wLemUhQ2ok,Big Eyes Small Brains Anime Pocket RPG,16.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,156,0,0,False,,,big eyes small brains anime pocket rpg,
33,tNrTI11woo,Sherlock Holmes: Baker Street Irregulars,21.49,29.95,0.00,0.00,0.28,,,,,,,0,0,0.0,0.0,0.0,156,1,0,False,,,sherlock holmes: baker street irregulars,
34,qvP8Di5oou,Europa Universalis: The Price of Power,0.00,0.00,99.39,0.00,0.00,2020.0,1.0,6.0,90.0,300.0,14.0,0,0,0.0,0.0,0.0,156,0,0,False,1-6,90-300,europa universalis: the price of power,
35,JbSZzjJTDr,Lords of Vegas 10th Anniversary: Underworld and Boss Bundle,0.00,0.00,0.00,0.00,0.00,,,,,,,0,0,0.0,0.0,0.0,155,0,0,False,,,lords of vegas 10th anniversary: underworld and boss bundle,
36,JcKaW8oPtb,Rival Restaurants: Back for Seconds,17.99,20.95,0.00,0.00,0.00,2020.0,2.0,6.0,45.0,60.0,10.0,0,0,0.0,0.0,0.0,155,0,0,False,2-6,45-60,rival restaurants: back for seconds,
38,nwvXnYMIvY,Tribune,0.00,99.95,0.00,0.00,0.00,2020.0,2.0,6.0,60.0,60.0,12.0,0,0,0.0,0.0,0.0,155,18,0,False,2-6,60,tribune,
39,DBOhi0QEEr,MIND MGMT: Secret Missions,0.00,0.00,0.00,0.00,0.00,2022.0,1.0,5.0,,,13.0,0,0,0.0,0.0,0.0,155,0,0,False,1-5,,mind mgmt: secret missions,
