;average_learning_complexity;average_strategy_complexity;average_user_rating;comment_count;discount;id;is_historical_low;listing_clicks;max_players;max_playtime;min_age;min_players;min_playtime;name;num_user_ratings;players;plays;playtime;price;price_au;price_ca;price_uk;visits;year_published;name_lower
75;0.0;0.0;3.85;0;0.28;DIkTxbdhYv;False;0;4.0;30.0;14.0;1.0;20.0;Floriferous;4;1-4;113;20-30;17.99;39.95;24.95;0.00;554;2021.0;floriferous
76;0.0;0.0;4.25;0;-0.56;D8UDtB31lU;False;0;2.0;90.0;14.0;2.0;90.0;Stronghold: Undead (2nd Edition);2;2;3;90;54.49;114.95;55.99;46.11;552;2020.0;stronghold: undead (2nd edition)
77;3.0;2.0;3.5052631578947366;0;0.32;A75bL2fBKl;False;0;5.0;60.0;10.0;1.0;45.0;Terror Below;19;1-5;75;45-60;30.49;59.16;39.95;0.00;552;2019.0;terror below
79;0.0;0.0;3.255;0;0.00;E0mFEBfQuo;False;0;6.0;30.0;8.0;1.0;5.0;5-Minute Mystery;10;1-6;135;5-30;0.00;49.95;26.99;16.29;548;2020.0;5-minute mystery
80;3.0;3.0;3.7199999999999998;0;0.38;5cPOCBZ1qr;True;0;4.0;90.0;12.0;2.0;60.0;Embarcadero;5;2-4;15;60-90;36.99;69.95;45.57;39.99;548;2021.0;embarcadero
81;0.0;0.0;0.0;0;0.00;g0EF26er9D;False;0;;;;;;GPS, Sequoia, and Mountain Goats;0;;0;;14.00;0.00;0.00;0.00;545;;gps, sequoia, and mountain goats
82;0.0;0.0;4.0;0;0.00;xW1mGHuUJT;False;0;7.0;90.0;14.0;1.0;45.0;Crimes in History: H. H. Holmes' Murder Castle with The 2nd Story;1;1-7;4;45-90;0.00;0.00;0.00;0.00;543;2021.0;crimes in history: h. h. holmes' murder castle with the 2nd story
83;0.0;0.0;0.0;0;0.00;Od88xfHDRl;False;0;;;;;;Game Knights LIMITED EDITION TOKENS;0;;0;;0.00;0.00;0.00;0.00;541;;game knights limited edition tokens
84;0.0;0.0;4.25;0;0.00;nYoIEPQ2IH;False;0;5.0;180.0;14.0;1.0;90.0;Yedo Deluxe Master Set;1;1-5;1;90-180;0.00;0.00;119.95;0.00;537;2020.0;yedo deluxe master set
85;2.0;2.5;3.895833333333333;0;0.32;NYvuop70za;False;0;2.0;60.0;;2.0;30.0;War of the Worlds: The New Wave;12;2;19;30-60;27.22;56.99;32.49;0.00;536;2019.0;war of the worlds: the new wave
86;3.0;3.0;4.125;0;0.15;3NzubCfVmP;False;0;5.0;120.0;13.0;1.0;60.0;Magnate: The First City;4;1-5;24;60-120;75.99;0.00;99.95;0.00;534;2019.0;magnate: the first city
87;0.0;0.0;3.75;0;0.33;e6YShFjd5o;False;0;4.0;80.0;9.0;2.0;45.0;On the Origin of Species;4;2-4;24;45-80;26.99;59.95;36.95;31.80;532;2019.0;on the origin of species
88;0.0;0.0;0.0;0;0.00;MjOYmDFZ1i;False;0;;;;;;Menagerie of Magic: A collection of Magic items for DnD 5e;0;;0;;0.00;0.00;0.00;0.00;529;;menagerie of magic: a collection of magic items for dnd 5e
90;0.0;0.0;0.0;0;0.00;Bf4aI3XP8G;False;0;;;;;;Tome of Mystical Tattoos for 5e;0;;0;;0.00;0.00;0.00;0.00;527;;tome of mystical tattoos for 5e
91;0.0;0.0;0.0;0;0.32;94k2f8mcxS;False;0;5.0;90.0;14.0;2.0;45.0;Public Market;0;2-5;8;45-90;40.99;93.95;53.95;0.00;523;2020.0;public market
92;0.0;0.0;3.5416666666666665;0;0.03;3QyJupKgp6;False;0;6.0;45.0;12.0;2.0;30.0;Half Truth;12;2-6;88;30-45;29.00;0.00;29.95;0.00;518;2019.0;half truth
94;0.0;0.0;0.0;0;0.00;hU0D4mVqkD;False;0;;;;;;Uncharted Trilogy-Aurora Dice Set;0;;0;;0.00;39.99;0.00;0.00;515;;uncharted trilogy-aurora dice set
95;0.0;0.0;3.75;0;0.51;AsydAH0ysA;False;0;4.0;90.0;14.0;2.0;60.0;Pacific Rails Inc;1;2-4;11;60-90;22.19;39.28;30.97;27.03;512;2020.0;pacific rails inc
96;0.0;0.0;5.0;0;0.14;GZuyCxnXIT;False;0;5.0;60.0;13.0;1.0;30.0;18 Holes;1;1-5;0;30-60;47.99;76.95;48.99;0.00;504;2020.0;18 holes
97;0.0;0.0;3.5;0;0.00;iINi0OJSSN;False;0;4.0;60.0;14.0;1.0;40.0;Galilean Moons;3;1-4;9;40-60;0.00;0.00;0.00;0.00;503;2020.0;galilean moons
99;0.0;0.0;3.5;0;0.25;kdqzBBIfui;True;0;2.0;90.0;14.0;1.0;45.0;Chancellorsville 1863;1;1-2;7;45-90;60.00;0.00;0.00;0.00;496;2020.0;chancellorsville 1863
0;0.0;0.0;3.4250000000000003;0;0.20;uF1i17arQc;False;0;8.0;60.0;8.0;2.0;20.0;Tsuro: Phoenix Rising;8;2-8;25;20-60;31.99;24.95;31.40;0.00;488;2019.0;tsuro: phoenix rising
1;0.0;0.0;4.125;0;0.00;waeZBR6Aui;False;0;4.0;120.0;14.0;1.0;90.0;Terminator Genisys: Rise of the Resistance;2;1-4;45;90-120;85.00;84.99;0.00;0.00;487;2018.0;terminator genisys: rise of the resistance
2;0.0;0.0;4.23;0;0.71;ShVgkqLKFJ;True;0;4.0;60.0;13.0;1.0;45.0;The Few and Cursed;5;1-4;11;45-60;21.95;0.00;64.48;0.00;487;2020.0;the few and cursed
5;0.0;0.0;0.0;0;0.08;aJq9It4YCL;False;0;3.0;30.0;10.0;1.0;20.0;By Stealth and Sea;0;1-3;1;20-30;54.99;0.00;64.95;0.00;477;2020.0;by stealth and sea
8;0.0;0.0;0.0;0;0.14;9mSEGKgHHX;False;0;2.0;60.0;12.0;1.0;20.0;Space Infantry Resurgence;0;1-2;2;20-60;76.99;0.00;0.00;0.00;473;2019.0;space infantry resurgence
9;0.0;0.0;0.0;0;0.00;LtbVYOW5mR;True;0;4.0;240.0;10.0;2.0;30.0;War for Chicken Island;0;2-4;1;30-240;57.60;110.95;61.95;0.00;467;2019.0;war for chicken island
10;0.0;0.0;0.0;0;0.30;WNNUT2nhMn;False;0;6.0;180.0;14.0;1.0;60.0;HEXplore It: The Sands of Shurax;0;1-6;10;60-180;70.00;148.95;16.99;62.95;467;2019.0;hexplore it: the sands of shurax
11;0.0;0.0;3.6;0;0.00;lMwf8HBlc5;False;0;4.0;120.0;14.0;1.0;90.0;The Silver River;5;1-4;1;90-120;0.00;0.00;0.00;0.00;464;2019.0;the silver river
12;0.0;0.0;0.0;0;0.35;K7DlJs5LKW;True;0;4.0;90.0;10.0;2.0;60.0;Fresco Mega Box;0;2-4;0;60-90;130.00;0.00;186.95;0.00;460;2020.0;fresco mega box
13;0.0;0.0;3.8333333333333335;0;0.20;FrYzI39DxC;False;0;5.0;60.0;8.0;1.0;30.0;Ultra-Tiny Epic Galaxies;9;1-5;79;30-60;11.97;23.95;14.95;16.99;460;2019.0;ultra-tiny epic galaxies
14;0.0;0.0;3.25;0;0.00;E3fOE76CkS;False;0;6.0;15.0;7.0;2.0;15.0;Throw Throw Burrito: Kickstarter Edition;4;2-6;4;15;0.00;32.95;0.00;0.00;460;2019.0;throw throw burrito: kickstarter edition
15;0.0;0.0;0.0;0;0.00;5yRNHaEb04;False;0;;;;;;THE STORY ENGINE deck of endless storytelling prompts + book;0;;0;;0.00;0.00;0.00;0.00;457;;the story engine deck of endless storytelling prompts + book
16;0.0;0.0;0.0;0;0.00;MlUsHXC9aL;False;0;1.0;;;1.0;;Veilwraith: A Solo Fantasy Quest Game;0;1;0;;0.00;0.00;0.00;0.00;457;;veilwraith: a solo fantasy quest game
17;0.0;0.0;0.0;0;0.00;5vujE5hksp;False;0;5.0;45.0;14.0;2.0;40.0;Dig your way Out;0;2-5;1;40-45;0.00;0.00;58.95;21.00;455;2019.0;dig your way out
18;0.0;0.0;0.0;0;0.32;CnXBB0wc8q;False;0;5.0;90.0;14.0;2.0;45.0;Tungaru;0;2-5;0;45-90;31.49;43.61;34.97;29.41;454;2020.0;tungaru
22;0.0;0.0;0.0;0;0.00;LWbGJKiRuW;False;0;;;;;;Hexton Hills: 3D-printable campaign map tiles;0;;0;;0.00;0.00;0.00;20.77;442;;hexton hills: 3d-printable campaign map tiles
23;0.0;0.0;0.0;0;0.00;6ZDOEnnRZ0;False;0;;;;;;The Shame of Life: A card game of weird conversations;0;;0;;0.00;0.00;0.00;0.00;440;;the shame of life: a card game of weird conversations
24;0.0;0.0;0.0;0;0.29;Ly3D8dvwBu;True;0;7.0;180.0;13.0;2.0;60.0;Gatefall;0;2-7;1;60-180;41.97;0.00;62.95;0.00;440;2020.0;gatefall
25;0.0;0.0;0.0;0;-0.84;G1VQ61mTzw;False;0;20.0;30.0;9.0;2.0;15.0;Hey Robot;0;2-20;0;15-30;45.99;0.00;0.00;0.00;438;2020.0;hey robot
26;0.0;0.0;0.0;0;0.00;MAh4jJxCKI;False;0;;;;;;The Seeker's Guide to Twisted Taverns;0;;0;;0.00;0.00;0.00;0.00;438;;the seeker's guide to twisted taverns
29;0.0;0.0;0.0;0;0.00;aHAkMoW0FK;False;0;;;;;;Avatar Legends: The Roleplaying Game;0;;0;;0.00;0.00;0.00;0.00;428;;avatar legends: the roleplaying game
32;0.0;0.0;0.0;0;0.45;pBGMf5c4E6;False;0;;;;;;ArchRavels;0;;0;;24.79;63.95;38.99;35.99;422;;archravels
34;2.0;2.0;3.875;0;0.30;pmFybPZgJ8;False;0;5.0;30.0;10.0;1.0;10.0;Kingswood;2;1-5;49;10-30;20.97;44.99;26.76;23.99;420;2020.0;kingswood
37;0.0;0.0;3.9;0;0.00;F9Ex2xy4pq;False;0;;;;;;Mini Express;5;;46;;0.00;0.00;0.00;0.00;404;;mini express
38;0.0;0.0;0.0;0;0.00;O8sLgNsIFx;False;0;;;;;;Everdell: Newleaf, Mistwood, and The Complete Collection;0;;0;;0.00;0.00;0.00;0.00;402;;everdell: newleaf, mistwood, and the complete collection
40;0.0;0.0;2.9375;0;0.00;KEJ6BNsVCv;False;0;4.0;40.0;8.0;2.0;20.0;Copenhagen: Roll & Write;8;2-4;58;20-40;21.95;0.00;21.95;0.00;400;2019.0;copenhagen: roll & write
41;0.0;0.0;0.0;0;0.00;7LdSOUcDAu;False;0;10.0;30.0;7.0;2.0;15.0;Oversiege;0;2-10;12;15-30;0.00;0.00;0.00;0.00;400;2020.0;oversiege
43;0.0;0.0;0.0;0;0.00;iyMn4ApU1v;False;0;;;;;;Dice by Wyrmwood: Resin, Handcrafted Gemstone, Glass & Wood;0;;0;;0.00;0.00;0.00;0.00;397;;dice by wyrmwood: resin, handcrafted gemstone, glass & wood
45;0.0;0.0;3.475766666666667;0;0.00;XkI7yRQ5aF;False;0;7.0;90.0;12.0;2.0;60.0;Asking For Trobils;15;2-7;71;60-90;45.00;55.00;39.99;0.00;393;2015.0;asking for trobils
46;0.0;0.0;0.0;0;0.00;jIH6XIqlut;False;0;4.0;120.0;18.0;2.0;60.0;Dopeman;0;2-4;0;60-120;0.00;0.00;0.00;0.00;388;2019.0;dopeman
47;0.0;0.0;0.0;0;0.00;BdDpb9oApG;False;0;;;;;;Square Off NEO & SWAP;0;;0;;0.00;0.00;0.00;0.00;388;;square off neo & swap
48;0.0;0.0;4.0;0;0.00;ZhOD1YKaBb;False;0;5.0;75.0;10.0;1.0;45.0;Taxi Derby;1;1-5;9;45-75;0.00;0.00;0.00;0.00;387;2020.0;taxi derby
50;0.0;0.0;0.0;0;0.30;YzyKcEg6ti;False;0;4.0;300.0;12.0;2.0;300.0;Successors (Fourth Edition);0;2-4;2;300;69.97;0.00;93.95;0.00;385;2021.0;successors (fourth edition)
51;0.0;0.0;3.285714285714286;0;0.31;hwWq3NocZJ;False;0;2.0;20.0;10.0;1.0;10.0;Mr. Cabbagehead's Garden;7;1-2;98;10-20;17.29;38.95;27.95;0.00;384;2016.0;mr. cabbagehead's garden
53;0.0;0.0;3.25;0;0.00;PjzD3CFm1O;False;0;5.0;90.0;14.0;1.0;60.0;Venice;2;1-5;25;60-90;0.00;0.00;89.95;23.99;383;2019.0;venice
54;0.0;0.0;0.0;0;0.20;VE7lE9Muql;True;0;4.0;;;2.0;;Merlin: Knights of the Round Table;0;2-4;0;;20.00;0.00;26.95;0.00;383;2019.0;merlin: knights of the round table
55;0.0;0.0;0.0;0;0.00;OmPqppQGOr;False;0;;;;;;Plakks;0;;0;;0.00;0.00;0.00;0.00;381;2019.0;plakks
56;0.0;0.0;0.0;0;0.00;Wm1z6LCR5W;False;0;5.0;50.0;14.0;2.0;20.0;CULTivate;0;2-5;4;20-50;0.00;0.00;0.68;0.00;381;2021.0;cultivate
57;0.0;0.0;0.0;0;0.00;QZFgntac9S;False;0;;;;;;2021 Quest Calendar: A Year of Adventure;0;;0;;0.00;0.00;17.95;0.00;378;;2021 quest calendar: a year of adventure
59;0.0;0.0;0.0;0;0.00;Fw15wyxaUS;False;0;6.0;;;2.0;;Captain Asshole Card Game;0;2-6;0;;0.00;0.00;0.00;0.00;377;;captain asshole card game
61;0.0;0.0;0.0;0;0.00;26lqM5YdIC;False;0;;;;;;Journey Back, a solo journaling RPG;0;;0;;0.00;0.00;0.00;0.00;375;;journey back, a solo journaling rpg
62;0.0;0.0;0.0;0;0.00;OzwGAqAktU;False;0;4.0;150.0;12.0;2.0;90.0;Stellaris: Infinite Legacy;0;2-4;0;90-150;0.00;0.00;0.00;0.00;370;2022.0;stellaris: infinite legacy
63;0.0;0.0;3.1875;0;0.20;pLk1s2mGz1;False;0;4.0;90.0;14.0;1.0;90.0;Maharaja;4;1-4;19;90;51.99;85.27;89.99;0.00;370;2020.0;maharaja
64;0.0;0.0;2.8;0;0.80;F4xYHJduys;True;0;6.0;150.0;14.0;3.0;90.0;Downfall;5;3-6;18;90-150;11.98;79.95;44.17;46.11;370;2019.0;downfall
65;0.0;0.0;0.0;0;0.00;6eT7K8HGfO;False;0;;;;;;Counterspell Miniatures: The Shade Collection;0;;0;;0.00;0.00;0.00;0.00;368;;counterspell miniatures: the shade collection
67;0.0;0.0;4.0;0;0.00;S4Cil51D5v;False;0;4.0;90.0;8.0;1.0;45.0;Import / Export: Definitive Edition;2;1-4;14;45-90;0.00;0.00;0.00;0.00;367;2020.0;import / export: definitive edition
68;0.0;0.0;0.0;0;0.00;oDYtxayBkb;True;0;4.0;90.0;14.0;1.0;60.0;Dark Rituals: Malleus Maleficarum;0;1-4;0;60-90;99.95;0.00;0.00;0.00;367;2019.0;dark rituals: malleus maleficarum
69;0.0;0.0;3.375;0;0.00;jbfMFGzDOU;False;0;6.0;30.0;12.0;3.0;30.0;Vabanque;4;3-6;20;30;0.00;0.00;41.99;0.00;363;2001.0;vabanque
71;0.0;0.0;3.6666666666666665;0;0.00;9cw0KGhwNu;False;0;6.0;60.0;12.0;3.0;30.0;Afternova;6;3-6;21;30-60;24.95;0.00;30.95;0.00;355;2020.0;afternova
72;0.0;0.0;2.8;0;0.00;665KMTtiBB;False;0;5.0;45.0;8.0;2.0;30.0;Namiji;5;2-5;14;30-45;0.00;67.95;23.95;27.19;354;2020.0;namiji
73;0.0;0.0;2.0;0;0.00;FeOmCvSNBq;False;0;5.0;90.0;13.0;2.0;45.0;Northgard: Uncharted Lands;1;2-5;1;45-90;0.00;0.00;0.00;0.00;353;2021.0;northgard: uncharted lands
75;0.0;0.0;4.75;0;0.00;ZZRQybXLEu;False;0;;;;;;Middara: Unintentional Malum - The Complete Trilogy;1;;4;;0.00;0.00;0.00;0.00;351;;middara: unintentional malum - the complete trilogy
76;0.0;0.0;0.0;0;0.08;XjE3xr73tj;False;0;1.0;75.0;10.0;1.0;60.0;Soldiers in Postmen's Uniforms;0;1;3;60-75;54.99;0.00;64.95;0.00;351;2021.0;soldiers in postmen's uniforms
78;0.0;0.0;3.5;0;0.20;ACrlvp2OX7;False;0;5.0;90.0;14.0;2.0;60.0;Munchkin Dungeon;1;2-5;6;60-90;47.99;81.99;39.99;54.99;349;2020.0;munchkin dungeon
79;0.0;0.0;0.0;0;0.00;7IIVdl3Rs0;False;0;8.0;160.0;13.0;2.0;40.0;Ignite: Tabletop Miniatures Game;0;2-8;5;40-160;0.00;0.00;0.00;0.00;349;2000.0;ignite: tabletop miniatures game
80;0.0;0.0;0.0;0;0.00;D3oUzbJbfC;False;0;;;;;;Runes of Zun: Strategy Card Game;0;;0;;0.00;0.00;0.00;0.00;340;;runes of zun: strategy card game
82;0.0;0.0;3.433333333333333;0;0.20;gGBQ5PE2G5;False;0;4.0;25.0;10.0;2.0;15.0;Jurassic Parts;3;2-4;14;15-25;23.99;43.95;27.71;0.00;338;2020.0;jurassic parts
84;0.0;0.0;3.5;0;0.00;CKZ14nKysx;False;0;4.0;480.0;0.0;2.0;300.0;Admirals' War: World War II at Sea;1;2-4;0;300-480;0.00;0.00;0.00;0.00;334;2019.0;admirals' war: world war ii at sea
85;0.0;0.0;4.0;0;0.00;FA5KYJO532;False;0;;;;;;Mini Golf Designer;1;;6;;0.00;0.00;0.00;0.00;333;;mini golf designer
86;0.0;0.0;3.142857142857143;0;0.20;Ur8dGU182B;False;0;4.0;60.0;10.0;1.0;40.0;Roll Through the Ages: The Iron Age;7;1-4;55;40-60;31.99;69.74;31.97;0.00;332;2014.0;roll through the ages: the iron age
87;0.0;0.0;0.0;0;0.00;DSfmwtDKZB;False;0;4.0;1000.0;14.0;1.0;5.0;The 7th Citadel;0;1-4;1;5-1000;0.00;0.00;0.00;0.00;331;2022.0;the 7th citadel
88;3.0;4.0;4.3;0;0.00;1Utjd9NJ3j;False;0;5.0;75.0;12.0;1.0;45.0;Plague Inc.: Armageddon;5;1-5;3;45-75;27.99;46.95;31.99;19.19;330;2019.0;plague inc.: armageddon
89;0.0;0.0;4.0;0;0.00;ADS0JoSWoL;False;0;;;;;;Kill Your Friends;1;;1;;0.00;19.86;0.00;12.79;328;;kill your friends
90;1.0;3.0;3.809090909090909;0;0.00;d87cq9IUwT;False;0;1.0;15.0;8.0;1.0;15.0;Food Chain Island;11;1;160;15;0.00;0.00;14.95;0.00;327;2020.0;food chain island
92;0.0;0.0;0.0;0;0.00;50rX44hqFV;False;0;4.0;120.0;;2.0;60.0;Adventures in Neverland;0;2-4;0;60-120;0.00;199.99;66.99;0.00;325;2021.0;adventures in neverland
93;0.0;0.0;3.0;0;0.70;eEPlnwAuGT;False;0;4.0;40.0;8.0;2.0;20.0;Danger Park;2;2-4;6;20-40;14.99;0.00;36.87;0.00;325;2020.0;danger park
94;0.0;0.0;0.0;0;0.00;Pqmt3G3wCF;False;0;;;;;;Dungeon Alchemist™;0;;0;;0.00;0.00;0.00;0.00;324;;dungeon alchemist™
95;0.0;0.0;5.0;0;0.00;CGEfTydGYv;False;0;;;;;;Madeira Collector's Edition + Expansion;1;;0;;0.00;0.00;0.00;0.00;322;;madeira collector's edition + expansion
96;0.0;0.0;0.0;0;0.00;FVhUzYXgDx;False;0;12.0;;;5.0;;Burning Bridges;0;5-12;0;;0.00;0.00;0.00;0.00;320;;burning bridges
98;0.0;0.0;0.0;0;0.00;ilxNc91HMv;False;0;;;;;;Esper's Emporium of Esoterica;0;;0;;0.00;0.00;0.00;0.00;319;;esper's emporium of esoterica
99;0.0;0.0;0.0;0;0.00;M4i0uPlgAV;False;0;;;;;;PROJECT DEIOS - DUNGEONFOG Mapmaker Suite for Worldbuilders;0;;0;;0.00;0.00;0.00;0.00;318;;project deios - dungeonfog mapmaker suite for worldbuilders
0;0.0;0.0;0.0;0;0.00;RzAPS0RhEh;False;0;;;;;;"""Really Karen?"" Party Board Game";0;;0;;0.00;0.00;0.00;0.00;316;;"""really karen?"" party board game"
1;0.0;0.0;3.0;0;0.00;a2pRQ1iI1R;False;0;6.0;180.0;12.0;1.0;90.0;Legacies;2;1-6;6;90-180;0.00;0.00;189.00;0.00;313;2020.0;legacies
3;0.0;0.0;2.0;0;0.00;kjFppx7Yzx;False;0;6.0;90.0;;2.0;40.0;BIRDIE! The Disc Golf Board Game;1;2-6;2;40-90;0.00;0.00;0.00;0.00;313;2020.0;birdie! the disc golf board game
5;0.0;0.0;0.0;0;0.00;NvV3CeD3UN;False;0;;;;;;Everdell: Spirecrest & Bellfaire;0;;0;;0.00;0.00;0.00;0.00;312;;everdell: spirecrest & bellfaire
7;0.0;0.0;0.0;0;0.00;IaRxnkIisV;False;0;;;;;;Alice is Missing: A Silent Role Playing Game;0;;0;;17.59;28.34;20.99;0.00;311;2020.0;alice is missing: a silent role playing game
9;0.0;0.0;0.0;0;0.00;PJN7XW3Q0s;False;0;;;;;;Kingmaker - All-in-One Gaming & Dining Table;0;;0;;0.00;0.00;0.00;0.00;310;;kingmaker - all-in-one gaming & dining table
10;0.0;0.0;0.0;0;0.00;a3mTDE0tPr;False;0;;;;;;Marek's Haunted House (5E D&D);0;;0;;0.00;43.99;31.19;0.00;308;;marek's haunted house (5e d&d)
11;0.0;0.0;4.333333333333333;0;0.00;kx506VWKhX;False;0;6.0;120.0;12.0;2.0;120.0;Campaign Trail;12;2-6;30;120;0.00;88.95;0.00;0.00;308;2019.0;campaign trail
12;0.0;0.0;0.0;0;0.00;1E7VNj4hci;False;0;;;;;;Mothership RPG: Gradient Descent;0;;0;;0.00;0.00;0.00;0.00;308;;mothership rpg: gradient descent
13;0.0;0.0;3.25;0;0.10;sTFoWeTa8S;False;0;12.0;30.0;14.0;2.0;30.0;Haiclue;4;2-12;73;30;17.95;33.95;21.03;0.00;307;2019.0;haiclue
15;0.0;0.0;3.3071428571428574;0;0.51;NgDjgHg4hk;False;0;4.0;90.0;8.0;2.0;60.0;Dead Man's Cabal;7;2-4;31;60-90;24.69;85.00;46.95;0.00;307;2019.0;dead man's cabal
16;0.0;0.0;0.0;0;0.00;STGEjGK3Ut;False;0;;;;;;A War of Whispers: Dark Alliances & Collector's Edition;0;;0;;0.00;0.00;0.00;0.00;306;;a war of whispers: dark alliances & collector's edition
17;0.0;0.0;4.0;0;0.00;P81yQ7u3Va;False;0;2.0;60.0;13.0;1.0;30.0;Freeman's Farm: 1777;2;1-2;3;30-60;60.00;0.00;0.00;0.00;306;2019.0;freeman's farm: 1777
18;0.0;0.0;0.0;0;0.00;FAivDfDETA;False;0;4.0;30.0;12.0;1.0;20.0;MonstroCity;0;1-4;2;20-30;69.95;0.00;0.00;38.39;305;2019.0;monstrocity
19;0.0;0.0;0.0;0;0.00;4Up9zthJDK;False;0;;;;;;Baldur's Gate: Descent Into Avernus - Ambient Music;0;;0;;0.00;0.00;0.00;0.00;303;;baldur's gate: descent into avernus - ambient music
20;0.0;0.0;0.0;0;0.00;tQMWWEsMhw;False;0;;;;;;Sleepaway: A Tabletop RPG;0;;0;;0.00;0.00;0.00;0.00;302;;sleepaway: a tabletop rpg
21;0.0;0.0;4.0;0;0.00;bosKfFcJpw;False;0;;;;;;Heroes of Levendale;1;;5;;0.00;0.00;0.00;0.00;302;;heroes of levendale
22;0.0;0.0;0.0;0;0.58;2jsM8qiS08;False;0;;;;;;The Adventurer's Guide to Theria Volume 1: Ellara;0;;0;;25.00;0.00;0.00;0.00;299;;the adventurer's guide to theria volume 1: ellara
23;0.0;0.0;0.0;0;0.00;ofyRo3tlQi;False;0;;;;;;Infinity's Edge RPG;0;;0;;0.00;0.00;22.02;0.00;299;;infinity's edge rpg
24;0.0;0.0;0.0;0;0.00;AzGcrQE5GR;False;0;;;;;;Wickedness;0;;0;;29.95;0.00;0.00;0.00;298;;wickedness
25;4.0;3.0;3.416666666666667;0;0.00;TXzCmOP9p1;False;0;4.0;90.0;12.0;1.0;45.0;Winterborne;6;1-4;9;45-90;50.00;56.00;46.99;0.00;296;2019.0;winterborne
26;0.0;0.0;3.65;0;0.00;drF91jK7AI;False;0;6.0;90.0;10.0;1.0;15.0;Seven Bridges;1;1-6;25;15-90;0.00;0.00;32.95;19.99;296;2020.0;seven bridges
27;0.0;0.0;3.3333333333333335;0;0.00;MT9XFIqCKN;False;0;4.0;;;2.0;;Foundations of Rome;3;2-4;18;;0.00;0.00;0.00;0.00;295;2020.0;foundations of rome
28;0.0;0.0;3.575;0;0.00;bEKFTFmKJi;False;0;5.0;60.0;8.0;2.0;30.0;Ocean Crisis: Unite To Save The Ocean;2;2-5;6;30-60;0.00;0.00;0.00;0.00;295;2019.0;ocean crisis: unite to save the ocean
29;0.0;0.0;0.0;0;0.00;416FthtHsa;False;0;;;;;;OK Boomer Trivia Game;0;;0;;29.95;0.00;36.95;0.00;294;;ok boomer trivia game
30;0.0;0.0;4.25;0;0.00;KRtDUKnDZO;False;0;4.0;90.0;13.0;1.0;60.0;Intrepid;2;1-4;31;60-90;0.00;0.00;65.95;0.00;293;2021.0;intrepid
31;0.0;0.0;3.35;0;0.31;9Xlgf0ZgDv;False;0;5.0;60.0;14.0;1.0;30.0;Catacombs Cubes;5;1-5;10;30-60;34.49;0.00;43.95;0.00;292;2020.0;catacombs cubes
32;0.0;0.0;0.0;0;0.00;CLKA6BiWm6;False;0;;;;;;QwikWit Games: Qwik-Thinking & Fast-Action;0;;0;;0.00;18.00;29.95;0.00;292;;qwikwit games: qwik-thinking & fast-action
33;0.0;0.0;0.0;0;0.00;7NQEtBdJUZ;False;0;4.0;240.0;14.0;2.0;90.0;Britannia: Classic and Duel Edition;0;2-4;2;90-240;60.00;0.00;0.00;0.00;292;2020.0;britannia: classic and duel edition
34;0.0;0.0;3.5;0;0.00;eC13GokJr1;False;0;3.0;240.0;14.0;2.0;120.0;Brotherhood & Unity;1;2-3;4;120-240;69.00;99.95;0.00;0.00;291;2019.0;brotherhood & unity
35;0.0;0.0;0.0;0;0.00;m3lTZOQlRD;False;0;;;;;;PARKS Expansion: Nightfall + PARKS Memories;0;;0;;0.00;0.00;0.00;0.00;291;;parks expansion: nightfall + parks memories
36;0.0;0.0;3.5;0;0.00;0BoINlHRIb;False;0;2.0;120.0;13.0;1.0;25.0;Ruins: Death Binder;2;1-2;5;25-120;0.00;0.00;0.00;0.00;291;2020.0;ruins: death binder
37;0.0;0.0;0.0;0;0.00;6vuCiQRXgQ;False;0;;;;;;Last Couple Standing;0;;0;;0.00;0.00;0.00;0.00;291;;last couple standing
38;0.0;0.0;0.0;0;0.00;aEbRWiSgGq;False;0;;;;;;THE ONE RING™ Roleplaying Game, Second Edition;0;;0;;0.00;72.95;0.00;0.00;291;;the one ring™ roleplaying game, second edition
39;0.0;0.0;0.0;0;0.00;ZXwJGeSQAS;False;0;;;;;;Eldritch: The Book of Madness for 5e;0;;0;;0.00;0.00;0.00;0.00;290;;eldritch: the book of madness for 5e
42;0.0;0.0;0.0;0;0.25;C0IMVslJPk;False;0;4.0;120.0;14.0;1.0;90.0;1941: Race to Moscow;0;1-4;3;90-120;74.99;148.95;91.95;67.59;287;2018.0;1941: race to moscow
43;0.0;0.0;0.0;0;0.00;70UhoIhR5v;False;0;;;;;;Logacta Chart Soccer 20;0;;0;;0.00;0.00;0.00;0.00;287;;logacta chart soccer 20
44;2.0;2.0;3.7750000000000004;0;0.00;m6f1pQ2YRV;False;0;4.0;20.0;8.0;1.0;15.0;Agropolis;6;1-4;129;15-20;0.00;0.00;0.00;0.00;286;2021.0;agropolis
45;0.0;0.0;2.515;0;0.00;GBItpdneHX;False;0;4.0;45.0;13.0;2.0;45.0;Island Siege: Second Edition;1;2-4;5;45;0.00;0.00;26.99;18.00;285;2021.0;island siege: second edition
47;0.0;0.0;0.0;0;0.00;JGuYL7KoJ3;False;0;;;;;;Crown of the Oathbreaker;0;;0;;0.00;0.00;0.00;0.00;285;;crown of the oathbreaker
